time,lat,lon,ssp126_tg_mean_p10,ssp126_tg_mean_p50,ssp126_tg_mean_p90,ssp245_tg_mean_p10,ssp245_tg_mean_p50,ssp245_tg_mean_p90,ssp585_tg_mean_p10,ssp585_tg_mean_p50,ssp585_tg_mean_p90
2028-01-01,43.708333225,-79.375002465,-4.51,-1.80,0.28,-5.43,-2.72,-0.19,-5.30,-1.60,2.03
2028-02-01,43.708333225,-79.375002465,-4.38,-1.45,1.16,-5.43,-2.72,0.63,-6.51,-2.15,1.17
2028-03-01,43.708333225,-79.375002465,-1.15,3.46,6.74,-0.06,3.10,6.22,-0.39,1.61,6.37
2028-04-01,43.708333225,-79.375002465,5.71,8.13,11.76,5.43,9.08,12.05,6.87,8.92,11.21
2028-05-01,43.708333225,-79.375002465,12.83,14.63,17.04,11.81,14.58,16.64,11.89,14.35,16.30
2028-06-01,43.708333225,-79.375002465,17.87,20.06,21.78,18.66,19.82,22.59,18.58,20.41,22.44
2028-07-01,43.708333225,-79.375002465,21.53,22.96,25.32,21.80,23.44,24.30,21.49,23.05,25.34
2028-08-01,43.708333225,-79.375002465,20.48,22.02,23.15,20.01,22.34,23.89,21.54,22.51,24.67
2028-09-01,43.708333225,-79.375002465,16.38,17.40,20.01,16.21,18.69,20.42,16.79,18.33,19.97
2028-10-01,43.708333225,-79.375002465,9.34,11.20,14.03,9.74,11.48,13.65,10.79,12.25,14.18
2028-11-01,43.708333225,-79.375002465,4.08,5.73,7.46,4.10,5.85,8.94,4.85,6.30,8.18
2028-12-01,43.708333225,-79.375002465,-0.85,1.18,2.47,-2.88,-0.01,2.43,-1.38,0.30,4.02
2029-01-01,43.708333225,-79.375002465,-6.16,-3.50,-0.21,-4.84,-2.55,0.53,-5.62,-1.21,1.93
2029-02-01,43.708333225,-79.375002465,-7.23,-2.30,1.20,-4.85,-2.25,0.36,-4.82,-2.29,1.65
2029-03-01,43.708333225,-79.375002465,-2.16,2.56,5.58,-1.45,1.67,5.77,-0.24,3.61,6.48
2029-04-01,43.708333225,-79.375002465,6.85,8.90,12.26,5.76,7.83,10.24,6.45,8.41,10.50
2029-05-01,43.708333225,-79.375002465,12.71,14.74,16.90,12.59,14.73,16.89,12.67,14.55,17.53
2029-06-01,43.708333225,-79.375002465,18.96,20.16,22.04,18.06,20.45,21.83,18.86,20.22,22.11
2029-07-01,43.708333225,-79.375002465,21.51,23.47,25.89,21.99,23.59,25.11,21.62,22.92,24.64
2029-08-01,43.708333225,-79.375002465,20.87,22.92,23.75,20.89,23.06,25.09,20.93,22.34,24.45
2029-09-01,43.708333225,-79.375002465,16.03,17.67,20.23,16.39,18.71,20.43,15.64,17.84,19.80
2029-10-01,43.708333225,-79.375002465,10.32,11.81,13.49,9.08,11.51,14.01,10.32,11.89,13.75
2029-11-01,43.708333225,-79.375002465,4.43,6.48,8.66,3.07,4.90,7.06,3.91,5.69,7.18
2029-12-01,43.708333225,-79.375002465,-3.95,0.06,3.65,-2.89,-0.71,2.58,-1.86,0.83,3.87
2030-01-01,43.708333225,-79.375002465,-5.89,-2.73,0.56,-5.45,-1.94,0.51,-5.84,-3.47,1.39
2030-02-01,43.708333225,-79.375002465,-5.64,-2.07,1.07,-4.59,-2.53,0.62,-4.96,-1.94,1.90
2030-03-01,43.708333225,-79.375002465,-0.32,2.31,4.80,-1.05,1.68,5.15,-1.15,2.41,5.86
2030-04-01,43.708333225,-79.375002465,7.87,9.42,11.17,6.96,9.26,12.13,6.53,8.60,10.50
2030-05-01,43.708333225,-79.375002465,12.97,14.56,17.01,12.14,13.98,16.55,12.87,14.98,16.79
2030-06-01,43.708333225,-79.375002465,18.49,20.29,21.88,18.32,20.28,22.43,18.39,20.73,23.43
2030-07-01,43.708333225,-79.375002465,21.81,22.88,24.40,21.96,23.11,25.02,21.49,23.07,24.74
2030-08-01,43.708333225,-79.375002465,21.39,22.39,24.45,21.13,22.16,23.41,21.13,22.72,23.93
2030-09-01,43.708333225,-79.375002465,16.33,18.59,20.08,17.04,18.11,20.92,15.77,18.18,20.65
2030-10-01,43.708333225,-79.375002465,9.94,11.54,14.62,9.42,11.63,13.80,9.41,11.55,13.43
2030-11-01,43.708333225,-79.375002465,4.06,5.87,8.69,4.43,6.74,8.21,4.59,6.19,8.89
2030-12-01,43.708333225,-79.375002465,-2.32,-0.11,2.88,-3.15,0.71,2.60,-2.41,0.56,3.30
2031-01-01,43.708333225,-79.375002465,-5.82,-3.09,0.58,-7.04,-1.91,0.04,-6.31,-3.00,0.72
2031-02-01,43.708333225,-79.375002465,-5.26,-2.96,0.90,-5.01,-2.31,1.36,-4.34,-1.74,2.12
2031-03-01,43.708333225,-79.375002465,0.20,2.43,5.33,0.19,3.01,6.89,-2.37,2.42,6.48
2031-04-01,43.708333225,-79.375002465,6.37,9.20,12.10,6.85,9.38,10.94,7.17,8.80,10.85
2031-05-01,43.708333225,-79.375002465,13.16,14.48,18.08,12.76,14.62,15.92,12.55,14.53,16.12
2031-06-01,43.708333225,-79.375002465,18.43,20.86,23.06,18.28,20.36,22.32,18.22,20.56,22.64
2031-07-01,43.708333225,-79.375002465,21.21,22.88,24.62,21.83,22.79,24.15,21.52,23.62,25.27
2031-08-01,43.708333225,-79.375002465,21.08,22.73,24.49,20.94,22.15,23.69,20.98,22.83,25.45
2031-09-01,43.708333225,-79.375002465,17.10,18.48,20.32,17.53,19.12,20.78,16.25,18.37,20.48
2031-10-01,43.708333225,-79.375002465,10.65,12.86,14.21,9.52,11.96,13.71,9.62,11.66,13.93
2031-11-01,43.708333225,-79.375002465,4.18,6.34,7.95,3.05,6.29,8.42,4.63,6.53,8.30
2031-12-01,43.708333225,-79.375002465,-2.17,0.32,3.45,-2.08,1.48,3.23,-0.59,2.02,3.93
2032-01-01,43.708333225,-79.375002465,-5.46,-3.15,1.35,-5.49,-2.75,0.88,-3.77,-1.97,3.19
2032-02-01,43.708333225,-79.375002465,-5.85,-2.17,2.75,-4.42,-0.70,1.35,-5.20,-1.22,1.13
2032-03-01,43.708333225,-79.375002465,-1.19,2.79,5.78,0.94,2.00,5.48,-0.74,2.93,5.84
2032-04-01,43.708333225,-79.375002465,6.30,8.52,11.72,7.56,9.40,10.87,5.75,9.03,11.46
2032-05-01,43.708333225,-79.375002465,12.09,15.31,17.65,12.79,14.94,16.89,12.06,14.52,16.34
2032-06-01,43.708333225,-79.375002465,18.14,19.68,21.43,18.54,20.16,22.56,18.09,20.37,22.34
2032-07-01,43.708333225,-79.375002465,21.80,22.96,24.83,21.92,23.29,24.64,21.97,23.34,24.84
2032-08-01,43.708333225,-79.375002465,20.99,22.96,24.53,21.37,22.65,24.12,21.38,22.86,24.90
2032-09-01,43.708333225,-79.375002465,16.71,18.69,20.29,15.81,17.90,20.27,16.55,18.49,20.76
2032-10-01,43.708333225,-79.375002465,8.53,11.20,12.80,10.33,11.98,14.41,10.23,12.01,13.99
2032-11-01,43.708333225,-79.375002465,4.17,6.82,8.39,4.26,6.38,7.71,4.42,6.29,8.41
2032-12-01,43.708333225,-79.375002465,-1.32,0.83,3.79,-3.03,1.15,3.88,-1.29,1.55,3.96
2033-01-01,43.708333225,-79.375002465,-5.84,-2.32,1.61,-5.66,-2.14,-0.48,-4.38,-1.83,1.10
2033-02-01,43.708333225,-79.375002465,-5.14,-1.99,2.01,-5.08,-1.94,1.01,-3.54,-1.25,3.25
2033-03-01,43.708333225,-79.375002465,0.37,2.61,5.77,0.34,2.83,5.58,-0.15,1.50,5.36
2033-04-01,43.708333225,-79.375002465,6.23,8.19,10.05,7.26,10.04,11.54,6.95,8.71,11.35
2033-05-01,43.708333225,-79.375002465,12.66,14.21,15.87,13.15,15.32,16.85,12.95,14.96,16.59
2033-06-01,43.708333225,-79.375002465,18.41,20.15,21.69,18.29,20.02,22.60,18.64,20.63,23.22
2033-07-01,43.708333225,-79.375002465,22.08,22.90,24.40,21.41,23.34,25.06,22.28,23.10,24.21
2033-08-01,43.708333225,-79.375002465,21.22,22.44,24.61,21.49,23.09,24.46,21.05,22.63,24.85
2033-09-01,43.708333225,-79.375002465,17.06,19.05,20.96,16.65,19.71,21.40,16.20,17.96,20.24
2033-10-01,43.708333225,-79.375002465,9.25,12.41,14.01,10.91,12.63,14.46,10.28,12.66,15.28
2033-11-01,43.708333225,-79.375002465,4.12,5.87,9.11,3.34,7.00,8.83,4.57,6.73,8.60
2033-12-01,43.708333225,-79.375002465,-1.40,1.88,4.30,-1.78,0.81,4.09,-1.64,0.99,3.20
2034-01-01,43.708333225,-79.375002465,-6.28,-3.37,2.03,-5.36,-2.52,0.65,-6.14,-2.23,0.61
2034-02-01,43.708333225,-79.375002465,-4.76,-1.77,0.90,-4.10,-2.00,1.27,-5.72,-1.81,1.07
2034-03-01,43.708333225,-79.375002465,0.24,2.92,5.35,-0.49,2.60,5.85,0.64,3.32,5.51
2034-04-01,43.708333225,-79.375002465,6.08,9.37,11.83,7.20,8.96,11.06,7.19,9.04,11.49
2034-05-01,43.708333225,-79.375002465,12.74,14.92,16.53,12.86,15.13,16.87,12.89,14.57,16.66
2034-06-01,43.708333225,-79.375002465,18.49,20.08,21.89,17.88,20.53,22.61,18.56,20.53,22.73
2034-07-01,43.708333225,-79.375002465,21.37,22.75,24.77,21.99,23.29,24.55,21.52,23.29,25.35
2034-08-01,43.708333225,-79.375002465,21.30,22.45,24.74,21.08,22.32,23.87,21.70,23.54,25.43
2034-09-01,43.708333225,-79.375002465,16.70,17.94,21.63,17.20,18.82,21.08,17.30,18.39,21.95
2034-10-01,43.708333225,-79.375002465,10.51,11.85,13.60,9.72,11.56,14.17,10.39,12.70,14.83
2034-11-01,43.708333225,-79.375002465,3.12,6.13,8.05,4.11,6.63,8.09,4.48,5.69,8.24
2034-12-01,43.708333225,-79.375002465,-2.17,0.25,2.66,-1.43,1.45,3.60,-1.56,0.62,4.29
2035-01-01,43.708333225,-79.375002465,-5.18,-2.89,0.34,-4.36,-3.04,0.87,-4.31,-2.48,1.22
2035-02-01,43.708333225,-79.375002465,-4.59,-2.53,1.17,-5.55,-1.61,2.29,-5.24,-0.83,2.25
2035-03-01,43.708333225,-79.375002465,0.31,2.18,5.21,0.63,2.74,5.63,-0.21,2.55,5.39
2035-04-01,43.708333225,-79.375002465,6.12,9.09,11.08,6.87,9.26,11.33,7.04,8.54,12.39
2035-05-01,43.708333225,-79.375002465,13.12,14.77,17.39,13.43,14.55,17.28,12.37,14.80,18.25
2035-06-01,43.708333225,-79.375002465,18.57,20.39,21.69,18.74,19.95,22.07,18.89,20.31,22.17
2035-07-01,43.708333225,-79.375002465,21.19,22.82,24.45,21.33,23.10,24.85,22.10,23.32,26.03
2035-08-01,43.708333225,-79.375002465,20.77,22.59,24.65,21.45,22.78,23.89,21.30,22.77,24.82
2035-09-01,43.708333225,-79.375002465,16.54,18.57,21.14,16.63,19.01,21.45,17.14,19.71,22.32
2035-10-01,43.708333225,-79.375002465,10.56,12.00,14.63,10.14,12.43,15.26,9.79,12.68,14.73
2035-11-01,43.708333225,-79.375002465,4.27,5.27,8.22,4.38,5.99,8.12,4.69,6.84,8.71
2035-12-01,43.708333225,-79.375002465,-1.41,0.53,3.62,-1.37,0.77,3.73,-2.29,0.99,4.36
2036-01-01,43.708333225,-79.375002465,-4.95,-2.39,0.56,-6.09,-2.45,-0.05,-6.10,-3.02,-0.04
2036-02-01,43.708333225,-79.375002465,-4.89,-0.87,0.97,-4.32,-1.75,1.93,-3.36,-1.22,1.01
2036-03-01,43.708333225,-79.375002465,-0.31,2.40,5.49,-0.02,3.11,5.52,-0.16,2.15,6.47
2036-04-01,43.708333225,-79.375002465,6.93,8.90,11.23,7.03,9.61,11.29,7.40,9.71,12.34
2036-05-01,43.708333225,-79.375002465,13.34,15.07,16.57,13.63,15.40,17.12,13.57,15.28,17.35
2036-06-01,43.708333225,-79.375002465,18.23,20.41,21.87,18.44,20.57,23.45,19.24,21.44,22.57
2036-07-01,43.708333225,-79.375002465,21.81,23.16,25.10,22.14,23.39,25.90,21.95,24.07,25.75
2036-08-01,43.708333225,-79.375002465,21.12,22.57,24.93,21.11,22.74,24.80,21.46,22.68,24.64
2036-09-01,43.708333225,-79.375002465,16.41,18.66,20.64,16.26,18.71,21.00,16.34,18.68,20.55
2036-10-01,43.708333225,-79.375002465,10.49,11.85,13.89,10.71,12.04,14.08,10.24,12.13,13.14
2036-11-01,43.708333225,-79.375002465,3.32,5.84,8.23,4.87,7.34,9.96,3.90,5.29,8.15
2036-12-01,43.708333225,-79.375002465,-2.08,0.40,3.20,-2.26,0.19,3.39,-1.87,1.90,4.19
2037-01-01,43.708333225,-79.375002465,-5.23,-2.31,0.54,-5.34,-2.15,0.10,-3.14,-1.26,1.96
2037-02-01,43.708333225,-79.375002465,-4.43,-0.31,2.52,-5.21,-1.42,1.36,-2.98,0.12,2.06
2037-03-01,43.708333225,-79.375002465,-0.62,3.22,6.34,-0.49,2.73,4.81,0.79,2.89,6.52
2037-04-01,43.708333225,-79.375002465,6.46,9.19,11.07,6.56,9.23,10.85,7.32,9.10,11.77
2037-05-01,43.708333225,-79.375002465,12.72,14.67,16.90,13.20,14.35,18.44,13.32,15.61,16.93
2037-06-01,43.708333225,-79.375002465,17.99,20.16,21.88,17.97,19.94,22.12,18.36,21.08,22.72
2037-07-01,43.708333225,-79.375002465,22.27,23.33,25.91,21.30,23.22,25.51,21.85,23.42,25.48
2037-08-01,43.708333225,-79.375002465,21.65,23.12,24.75,21.44,22.56,24.00,20.96,23.09,26.14
2037-09-01,43.708333225,-79.375002465,16.35,18.30,20.77,16.75,18.95,20.79,17.35,19.06,21.09
2037-10-01,43.708333225,-79.375002465,10.19,12.42,14.39,9.97,11.26,14.00,11.16,13.05,15.57
2037-11-01,43.708333225,-79.375002465,4.50,5.84,7.40,3.85,5.91,8.37,4.34,6.71,9.64
2037-12-01,43.708333225,-79.375002465,-2.30,0.20,2.89,-1.44,1.35,4.05,-2.67,1.62,3.77
2038-01-01,43.708333225,-79.375002465,-4.85,-2.54,-0.03,-5.24,-2.22,1.33,-5.27,-2.07,1.69
2038-02-01,43.708333225,-79.375002465,-4.43,-1.78,1.43,-5.31,-0.98,1.38,-5.21,-1.86,2.64
2038-03-01,43.708333225,-79.375002465,1.54,3.65,6.19,0.52,3.35,6.04,-1.48,2.99,5.72
2038-04-01,43.708333225,-79.375002465,6.70,9.63,12.39,7.67,9.93,12.28,7.44,9.80,12.08
2038-05-01,43.708333225,-79.375002465,13.14,15.62,17.22,13.34,15.12,17.70,13.11,14.58,17.37
2038-06-01,43.708333225,-79.375002465,18.44,20.63,21.70,18.55,20.32,22.37,18.87,21.00,22.81
2038-07-01,43.708333225,-79.375002465,22.13,22.97,25.02,22.05,23.80,25.59,22.48,24.08,26.25
2038-08-01,43.708333225,-79.375002465,20.68,22.80,24.24,22.15,23.15,24.93,21.28,22.65,25.46
2038-09-01,43.708333225,-79.375002465,16.78,18.42,20.28,16.32,18.36,20.78,17.45,18.50,22.31
2038-10-01,43.708333225,-79.375002465,9.55,12.71,14.17,10.27,12.40,14.65,9.92,12.47,14.11
2038-11-01,43.708333225,-79.375002465,4.26,6.22,8.79,4.81,6.59,9.10,4.31,6.37,8.27
2038-12-01,43.708333225,-79.375002465,-1.09,0.44,3.63,-0.63,1.90,3.49,-1.72,2.05,3.58
2039-01-01,43.708333225,-79.375002465,-5.93,-2.44,2.47,-5.42,-2.16,0.45,-4.95,-1.90,0.74
2039-02-01,43.708333225,-79.375002465,-5.55,-1.39,1.75,-5.07,-1.53,2.23,-3.94,-0.31,1.13
2039-03-01,43.708333225,-79.375002465,0.26,2.33,5.46,-0.09,2.91,7.33,0.91,3.12,5.84
2039-04-01,43.708333225,-79.375002465,6.17,8.92,11.87,6.87,9.01,13.02,6.90,9.17,12.79
2039-05-01,43.708333225,-79.375002465,13.28,14.48,16.09,12.41,13.95,15.82,12.85,14.76,17.42
2039-06-01,43.708333225,-79.375002465,19.61,20.93,22.27,18.55,20.98,22.62,18.68,21.08,23.10
2039-07-01,43.708333225,-79.375002465,22.17,23.41,24.62,21.70,23.31,25.24,21.51,23.91,26.30
2039-08-01,43.708333225,-79.375002465,21.94,22.84,24.81,21.53,22.91,24.72,21.63,22.75,24.10
2039-09-01,43.708333225,-79.375002465,15.90,18.69,20.56,16.63,18.52,21.19,17.25,19.41,21.08
2039-10-01,43.708333225,-79.375002465,9.41,11.43,14.19,10.51,11.71,15.53,10.36,12.61,14.51
2039-11-01,43.708333225,-79.375002465,5.02,6.70,8.57,4.90,6.37,8.12,3.76,6.06,9.06
2039-12-01,43.708333225,-79.375002465,-1.28,0.36,2.32,-3.47,1.75,4.42,-2.20,1.26,3.87
2040-01-01,43.708333225,-79.375002465,-5.62,-0.64,1.29,-4.31,-2.16,2.84,-4.13,-0.22,1.39
2040-02-01,43.708333225,-79.375002465,-3.62,-0.67,3.30,-4.39,-1.27,1.16,-3.20,-0.06,2.42
2040-03-01,43.708333225,-79.375002465,2.56,4.51,6.37,0.62,3.35,6.07,0.72,3.23,6.72
2040-04-01,43.708333225,-79.375002465,7.18,8.84,12.03,7.15,9.69,11.90,7.44,8.96,12.08
2040-05-01,43.708333225,-79.375002465,13.42,14.58,17.56,12.59,14.89,16.84,13.08,15.54,17.28
2040-06-01,43.708333225,-79.375002465,18.99,20.72,21.98,19.36,20.60,21.91,19.83,21.21,22.70
2040-07-01,43.708333225,-79.375002465,21.94,23.49,25.31,21.98,23.78,25.36,22.91,24.30,26.16
2040-08-01,43.708333225,-79.375002465,21.31,22.40,24.02,20.49,23.17,25.31,21.87,23.02,24.65
2040-09-01,43.708333225,-79.375002465,16.23,18.35,21.14,15.90,18.32,20.78,16.67,18.93,21.50
2040-10-01,43.708333225,-79.375002465,9.93,11.54,15.23,9.97,11.83,13.33,10.17,12.20,16.48
2040-11-01,43.708333225,-79.375002465,4.05,6.86,8.96,4.60,5.67,8.16,3.75,6.33,8.51
2040-12-01,43.708333225,-79.375002465,-3.03,1.51,3.51,-2.42,1.26,3.26,-2.50,0.39,4.76
2041-01-01,43.708333225,-79.375002465,-5.07,-2.12,0.22,-6.67,-1.62,1.31,-5.56,-2.44,1.63
2041-02-01,43.708333225,-79.375002465,-5.78,-1.45,1.52,-5.57,-2.04,1.17,-5.13,-0.35,2.63
2041-03-01,43.708333225,-79.375002465,-0.56,2.94,5.89,-0.27,3.54,6.17,0.63,3.96,5.98
2041-04-01,43.708333225,-79.375002465,7.69,9.20,12.14,6.85,9.19,11.14,7.54,9.69,11.74
2041-05-01,43.708333225,-79.375002465,12.32,15.15,17.31,13.44,14.88,17.86,13.57,15.17,17.77
2041-06-01,43.708333225,-79.375002465,17.95,19.91,22.24,19.53,20.41,22.22,18.39,21.90,23.02
2041-07-01,43.708333225,-79.375002465,21.25,23.54,26.06,22.10,24.01,26.20,22.02,23.66,25.81
2041-08-01,43.708333225,-79.375002465,20.88,22.14,25.01,20.59,22.51,25.47,21.45,23.56,25.71
2041-09-01,43.708333225,-79.375002465,16.91,18.27,20.23,16.00,18.44,20.89,17.66,18.97,21.78
2041-10-01,43.708333225,-79.375002465,10.78,12.29,14.91,10.83,12.58,14.35,9.51,11.69,15.28
2041-11-01,43.708333225,-79.375002465,4.41,5.57,7.38,4.62,6.57,8.89,4.16,6.99,9.43
2041-12-01,43.708333225,-79.375002465,-1.98,0.09,3.04,-1.23,0.94,3.16,-1.89,0.25,4.08
2042-01-01,43.708333225,-79.375002465,-6.28,-2.67,0.15,-4.91,-1.06,1.76,-4.71,-0.78,2.51
2042-02-01,43.708333225,-79.375002465,-5.38,-1.91,2.90,-4.72,-2.16,1.37,-2.49,-0.30,2.21
2042-03-01,43.708333225,-79.375002465,-0.03,3.76,5.61,-0.56,3.09,6.14,-0.17,4.19,7.33
2042-04-01,43.708333225,-79.375002465,7.30,10.31,12.55,6.25,9.70,11.00,6.46,9.31,11.12
2042-05-01,43.708333225,-79.375002465,12.09,14.77,17.06,13.69,15.22,17.33,13.51,15.11,17.97
2042-06-01,43.708333225,-79.375002465,18.16,20.15,21.88,18.75,20.69,22.60,19.59,21.26,23.41
2042-07-01,43.708333225,-79.375002465,21.41,23.06,26.40,22.12,23.44,25.38,22.08,24.04,26.55
2042-08-01,43.708333225,-79.375002465,21.45,23.06,24.95,21.71,23.45,24.67,21.96,23.24,26.56
2042-09-01,43.708333225,-79.375002465,16.54,17.83,20.52,17.21,18.73,21.07,17.78,18.74,22.43
2042-10-01,43.708333225,-79.375002465,10.32,11.88,14.57,10.28,12.88,14.14,10.41,13.23,15.37
2042-11-01,43.708333225,-79.375002465,4.23,6.21,9.04,5.02,6.61,8.14,4.90,7.33,8.79
2042-12-01,43.708333225,-79.375002465,-1.64,1.43,2.81,-2.63,1.03,4.78,-0.93,2.17,4.66
2043-01-01,43.708333225,-79.375002465,-4.10,-1.23,1.92,-4.26,-1.97,0.60,-4.35,-1.18,2.59
2043-02-01,43.708333225,-79.375002465,-3.68,-2.00,2.48,-5.66,-1.49,2.71,-4.23,-0.47,4.14
2043-03-01,43.708333225,-79.375002465,1.64,3.65,5.26,-0.06,2.90,6.78,1.01,4.13,7.17
2043-04-01,43.708333225,-79.375002465,7.98,10.26,12.31,7.06,9.27,12.02,7.84,10.74,11.83
2043-05-01,43.708333225,-79.375002465,13.45,15.28,17.41,12.54,13.96,16.92,13.19,14.85,16.76
2043-06-01,43.708333225,-79.375002465,18.81,20.24,21.65,18.02,20.11,22.78,18.82,20.99,23.51
2043-07-01,43.708333225,-79.375002465,21.41,23.18,25.41,21.56,23.25,24.44,22.68,23.95,25.55
2043-08-01,43.708333225,-79.375002465,21.05,23.31,25.12,21.42,22.79,24.81,21.79,23.83,25.02
2043-09-01,43.708333225,-79.375002465,16.04,18.66,20.58,17.06,18.20,20.66,17.23,19.16,21.20
2043-10-01,43.708333225,-79.375002465,10.22,11.46,15.78,10.13,12.07,14.29,10.87,12.78,15.39
2043-11-01,43.708333225,-79.375002465,4.35,6.24,8.04,4.43,6.82,9.44,2.97,6.56,8.69
2043-12-01,43.708333225,-79.375002465,-2.56,-0.05,3.39,-1.80,1.58,4.05,-1.85,1.18,3.76
2044-01-01,43.708333225,-79.375002465,-5.30,-1.61,0.85,-3.04,-1.86,2.19,-5.09,-1.62,2.25
2044-02-01,43.708333225,-79.375002465,-4.92,-0.90,2.42,-4.32,-1.39,1.68,-4.23,0.09,2.26
2044-03-01,43.708333225,-79.375002465,-0.94,2.51,6.48,1.30,3.51,6.00,-0.14,2.26,5.59
2044-04-01,43.708333225,-79.375002465,7.23,8.83,11.80,6.35,9.24,10.50,8.29,9.79,12.25
2044-05-01,43.708333225,-79.375002465,12.03,14.90,17.54,13.36,15.49,17.09,13.41,14.97,17.43
2044-06-01,43.708333225,-79.375002465,18.59,20.44,22.92,18.84,20.62,22.28,18.92,21.48,24.54
2044-07-01,43.708333225,-79.375002465,22.02,23.52,26.00,22.75,24.04,26.14,22.01,24.13,26.06
2044-08-01,43.708333225,-79.375002465,21.47,23.36,25.99,21.25,24.01,25.68,22.10,23.75,25.88
2044-09-01,43.708333225,-79.375002465,16.84,18.38,21.66,17.20,18.97,21.22,18.05,19.74,21.78
2044-10-01,43.708333225,-79.375002465,9.94,11.95,13.78,11.16,12.90,14.69,9.96,12.91,15.30
2044-11-01,43.708333225,-79.375002465,4.96,7.54,8.87,3.98,6.92,8.77,5.25,7.14,8.71
2044-12-01,43.708333225,-79.375002465,-2.04,1.24,2.85,-1.63,1.12,3.72,-1.86,2.21,4.82
2045-01-01,43.708333225,-79.375002465,-4.74,-2.66,-0.87,-4.50,-0.93,2.71,-3.21,-1.15,4.25
2045-02-01,43.708333225,-79.375002465,-3.91,-1.20,1.50,-5.13,-0.95,3.04,-3.25,0.41,3.25
2045-03-01,43.708333225,-79.375002465,-1.31,2.27,5.29,1.19,3.84,7.24,0.49,3.51,7.48
2045-04-01,43.708333225,-79.375002465,6.98,9.13,11.53,7.83,9.75,12.26,7.80,10.24,12.95
2045-05-01,43.708333225,-79.375002465,13.05,14.54,16.47,13.38,15.06,17.36,13.25,16.46,18.92
2045-06-01,43.708333225,-79.375002465,18.68,20.32,22.53,18.85,20.42,21.68,20.21,21.84,24.09
2045-07-01,43.708333225,-79.375002465,21.82,23.64,26.41,22.26,23.67,25.86,22.48,23.96,26.91
2045-08-01,43.708333225,-79.375002465,21.55,22.86,25.31,21.87,23.11,25.31,22.08,24.18,25.67
2045-09-01,43.708333225,-79.375002465,16.32,18.80,21.48,17.16,18.78,21.51,17.25,19.88,21.70
2045-10-01,43.708333225,-79.375002465,10.64,11.58,13.80,10.90,12.39,14.58,11.30,12.68,15.26
2045-11-01,43.708333225,-79.375002465,4.30,6.71,9.04,4.16,6.22,7.71,4.85,7.15,8.61
2045-12-01,43.708333225,-79.375002465,-2.49,1.31,3.85,-2.87,0.73,4.16,-2.31,1.39,4.92
2046-01-01,43.708333225,-79.375002465,-6.26,-1.50,0.29,-5.38,-1.70,1.81,-3.17,0.07,2.66
2046-02-01,43.708333225,-79.375002465,-5.44,-1.88,1.20,-5.22,-0.27,1.72,-2.45,0.19,2.99
2046-03-01,43.708333225,-79.375002465,-0.14,3.23,6.79,-0.04,2.28,6.33,2.01,4.76,6.98
2046-04-01,43.708333225,-79.375002465,7.19,9.82,12.17,7.01,10.21,12.02,7.99,10.01,12.06
2046-05-01,43.708333225,-79.375002465,12.10,14.78,15.89,13.40,15.26,17.73,13.84,15.23,17.35
2046-06-01,43.708333225,-79.375002465,18.69,20.82,22.61,19.21,20.97,22.36,19.67,21.72,23.20
2046-07-01,43.708333225,-79.375002465,22.02,23.84,25.01,22.28,24.11,25.85,22.41,24.18,25.76
2046-08-01,43.708333225,-79.375002465,20.84,22.95,24.14,21.84,23.69,25.52,22.11,23.72,25.69
2046-09-01,43.708333225,-79.375002465,16.30,18.62,20.32,16.84,19.87,20.72,17.39,19.47,21.09
2046-10-01,43.708333225,-79.375002465,10.31,12.31,15.05,11.31,12.59,14.38,11.40,12.93,15.29
2046-11-01,43.708333225,-79.375002465,4.27,6.12,7.82,4.80,6.82,9.55,4.24,6.77,9.91
2046-12-01,43.708333225,-79.375002465,-2.16,1.45,3.86,-1.20,1.19,4.22,-2.19,1.45,4.53
2047-01-01,43.708333225,-79.375002465,-4.44,-2.88,0.53,-2.61,-0.90,1.24,-3.99,-0.03,1.83
2047-02-01,43.708333225,-79.375002465,-4.60,-0.65,1.96,-5.45,-1.65,1.53,-4.09,0.12,3.16
2047-03-01,43.708333225,-79.375002465,-1.01,1.82,6.11,-0.01,2.96,5.81,1.24,3.95,6.80
2047-04-01,43.708333225,-79.375002465,7.57,8.96,11.70,6.66,8.84,11.35,7.09,9.40,13.23
2047-05-01,43.708333225,-79.375002465,12.81,15.02,17.63,13.16,15.44,17.18,12.78,16.29,18.34
2047-06-01,43.708333225,-79.375002465,18.89,20.52,22.65,18.40,20.91,22.86,18.79,21.18,22.65
2047-07-01,43.708333225,-79.375002465,21.53,23.59,26.40,21.92,23.42,25.96,22.86,24.31,25.73
2047-08-01,43.708333225,-79.375002465,21.67,23.22,25.36,21.37,23.28,25.01,21.58,24.27,27.16
2047-09-01,43.708333225,-79.375002465,16.56,18.79,20.58,16.91,19.84,21.11,17.93,19.86,22.83
2047-10-01,43.708333225,-79.375002465,9.98,11.84,14.77,11.00,12.91,14.33,11.02,13.40,15.50
2047-11-01,43.708333225,-79.375002465,4.16,6.20,8.08,4.77,6.51,8.30,5.21,6.82,9.78
2047-12-01,43.708333225,-79.375002465,-2.27,1.73,2.91,-1.12,1.19,4.68,-0.51,2.11,4.49
2048-01-01,43.708333225,-79.375002465,-6.50,-2.10,0.49,-4.60,-2.18,1.19,-3.73,-0.65,1.89
