Date,Hour,Market Demand,Ontario Demand
2024-03-18,15,18727,17438
2024-03-18,16,19473,17933
2024-03-18,17,19776,18365
2024-03-18,18,19902,18195
2024-03-18,19,19543,18241
2024-03-18,20,19833,18110
2024-03-18,21,19364,17606
2024-03-18,22,18375,16660
2024-03-18,23,17187,15505
2024-03-18,24,16682,14755
2024-03-19,1,15776,14135
2024-03-19,2,15830,14154
2024-03-19,3,16023,14210
2024-03-19,4,16389,14385
2024-03-19,5,17283,14873
2024-03-19,6,18561,16045
2024-03-19,7,19522,17298
2024-03-19,8,19745,17685
2024-03-19,9,19169,17486
2024-03-19,10,19171,17435
2024-03-19,11,19094,17434
2024-03-19,12,18764,17374
2024-03-19,13,18879,17303
2024-03-19,14,18690,17159
2024-03-19,15,18789,17360
2024-03-19,16,19468,17956
2024-03-19,17,19901,18397
2024-03-19,18,19819,18333
2024-03-19,19,20443,18707
2024-03-19,20,19342,18030
2024-03-19,21,18754,17448
2024-03-19,22,17845,16489
2024-03-19,23,17662,15712
2024-03-19,24,16894,15122
2024-03-20,1,16088,14538
2024-03-20,2,15659,14355
2024-03-20,3,15740,14242
2024-03-20,4,15541,14131
2024-03-20,5,16355,14783
2024-03-20,6,17336,15737
2024-03-20,7,18444,17006
2024-03-20,8,19332,17819
2024-03-20,9,18879,17527
2024-03-20,10,18395,17012
2024-03-20,11,17864,16507
2024-03-20,12,17942,16210
2024-03-20,13,17964,16136
2024-03-20,14,17838,16066
2024-03-20,15,18257,16364
2024-03-20,16,18922,17028
2024-03-20,17,19574,17627
2024-03-20,18,19933,17858
2024-03-20,19,20713,18356
2024-03-20,20,20546,18527
2024-03-20,21,20140,18079
2024-03-20,22,18341,17028
2024-03-20,23,17680,16081
2024-03-20,24,17356,15502
2024-03-21,1,16789,15128
2024-03-21,2,16894,15206
2024-03-21,3,16931,15216
2024-03-21,4,17349,15503
2024-03-21,5,18208,16138
2024-03-21,6,19626,17303
2024-03-21,7,19998,18596
2024-03-21,8,19333,18635
2024-03-21,9,18567,17880
2024-03-21,10,18148,17301
2024-03-21,11,18405,17258
2024-03-21,12,18065,16880
2024-03-21,13,17865,16570
2024-03-21,14,17543,16396
2024-03-21,15,17533,16409
2024-03-21,16,17952,16890
2024-03-21,17,18503,17589
2024-03-21,18,18813,17905
2024-03-21,19,19308,18590
2024-03-21,20,19229,18813
2024-03-21,21,18992,18388
2024-03-21,22,18613,17585
2024-03-21,23,17884,16516
2024-03-21,24,17062,15687
2024-03-22,1,16900,15533
2024-03-22,2,16855,15528
2024-03-22,3,16698,15314
2024-03-22,4,16841,15397
2024-03-22,5,16872,15980
2024-03-22,6,18299,17253
2024-03-22,7,19033,18575
2024-03-22,8,18839,18702
2024-03-22,9,19199,18730
2024-03-22,10,19360,18704
2024-03-22,11,19289,18727
2024-03-22,12,18615,18268
2024-03-22,13,18618,18192
2024-03-22,14,18647,17931
2024-03-22,15,18588,17752
2024-03-22,16,18911,18054
2024-03-22,17,19266,18497
2024-03-22,18,19300,18541
2024-03-22,19,19122,18528
2024-03-22,20,18921,18596
2024-03-22,21,18504,18158
2024-03-22,22,17284,17113
2024-03-22,23,16864,16043
2024-03-22,24,16670,15420
2024-03-23,1,15998,14986
2024-03-23,2,16033,14810
2024-03-23,3,15973,14726
2024-03-23,4,15621,14627
2024-03-23,5,15866,14974
2024-03-23,6,16454,15556
2024-03-23,7,16774,16199
2024-03-23,8,17079,16877
2024-03-23,9,17104,17110
2024-03-23,10,16920,16904
2024-03-23,11,16582,16598
2024-03-23,12,16083,15896
2024-03-23,13,16025,15594
2024-03-23,14,15896,15305
2024-03-23,15,16187,15179
2024-03-23,16,15867,15168
2024-03-23,17,16832,15866
2024-03-23,18,17259,16433
2024-03-23,19,17802,17119
2024-03-23,20,18036,17365
2024-03-23,21,17800,16938
2024-03-23,22,16616,16288
2024-03-23,23,16390,15568
2024-03-23,24,15700,14942
2024-03-24,1,15920,14477
2024-03-24,2,15707,14426
2024-03-24,3,15674,14345
2024-03-24,4,15538,14380
2024-03-24,5,15414,14664
2024-03-24,6,15728,15115
2024-03-24,7,15988,15581
2024-03-24,8,15843,15721
2024-03-24,9,15406,15293
2024-03-24,10,15225,14889
2024-03-24,11,15204,14789
2024-03-24,12,15047,14530
2024-03-24,13,14746,14306
2024-03-24,14,14861,14182
2024-03-24,15,14731,14104
2024-03-24,16,14836,14588
2024-03-24,17,15562,15556
2024-03-24,18,16302,16416
2024-03-24,19,17376,17136
2024-03-24,20,17434,17208
2024-03-24,21,17039,16760
2024-03-24,22,16758,16088
2024-03-24,23,16236,15165
2024-03-24,24,16309,14617
2024-03-25,1,16249,14147
2024-03-25,2,16274,14062
2024-03-25,3,16389,14108
2024-03-25,4,16469,14316
2024-03-25,5,16925,14974
2024-03-25,6,17253,15844
2024-03-25,7,18380,17160
2024-03-25,8,18119,17212
2024-03-25,9,17522,16709
2024-03-25,10,17451,16034
2024-03-25,11,17137,15746
2024-03-25,12,17087,15582
2024-03-25,13,16393,15296
2024-03-25,14,16114,15032
2024-03-25,15,16234,15081
2024-03-25,16,16622,15697
2024-03-25,17,17124,16397
2024-03-25,18,17329,16675
2024-03-25,19,17653,17015
2024-03-25,20,17479,16976
2024-03-25,21,16603,16391
2024-03-25,22,16218,15538
2024-03-25,23,15830,14593
2024-03-25,24,15777,13992
2024-03-26,1,15487,13510
2024-03-26,2,15496,13479
2024-03-26,3,15714,13413
2024-03-26,4,15509,13531
2024-03-26,5,15961,14094
2024-03-26,6,17188,15238
2024-03-26,7,18184,16619
2024-03-26,8,18338,17007
2024-03-26,9,18390,16896
2024-03-26,10,18898,17271
2024-03-26,11,18428,17103
2024-03-26,12,18013,16852
2024-03-26,13,17192,16658
2024-03-26,14,17065,16389
2024-03-26,15,17014,16450
2024-03-26,16,17643,17071
2024-03-26,17,17771,17338
2024-03-26,18,18017,17206
2024-03-26,19,17953,17321
2024-03-26,20,17836,17059
2024-03-26,21,17535,16502
2024-03-26,22,17005,15725
2024-03-26,23,16023,14676
2024-03-26,24,15074,13852
2024-03-27,1,14956,13370
2024-03-27,2,15194,13430
2024-03-27,3,15160,13433
2024-03-27,4,14896,13451
2024-03-27,5,14433,13636
2024-03-27,6,15850,14929
2024-03-27,7,17316,16356
2024-03-27,8,17349,16563
2024-03-27,9,18033,16687
2024-03-27,10,18171,16387
2024-03-27,11,17804,16019
2024-03-27,12,17549,15967
2024-03-27,13,17471,15854
2024-03-27,14,17530,16007
2024-03-27,15,17549,16159
2024-03-27,16,18147,16747
2024-03-27,17,18142,17205
2024-03-27,18,18113,17067
2024-03-27,19,18215,17457
2024-03-27,20,18097,17350
2024-03-27,21,17459,16828
2024-03-27,22,16486,15874
2024-03-27,23,15595,14878
2024-03-27,24,15401,14344
2024-03-28,1,14956,13865
2024-03-28,2,14973,13857
2024-03-28,3,15003,13825
2024-03-28,4,14574,13773
2024-03-28,5,15021,14438
2024-03-28,6,16693,15650
2024-03-28,7,17723,16817
2024-03-28,8,17368,16743
2024-03-28,9,16586,15933
2024-03-28,10,16434,15157
2024-03-28,11,16453,14900
2024-03-28,12,16641,14661
2024-03-28,13,16445,14553
2024-03-28,14,16311,14256
2024-03-28,15,16274,14189
2024-03-28,16,16411,14544
2024-03-28,17,16658,15122
2024-03-28,18,16799,15535
2024-03-28,19,17614,16466
2024-03-28,20,17284,16703
2024-03-28,21,16594,16231
2024-03-28,22,16347,15552
2024-03-28,23,15985,14658
2024-03-28,24,15191,13900
2024-03-29,1,14493,13412
2024-03-29,2,14162,13084
2024-03-29,3,14186,13094
2024-03-29,4,14853,13508
2024-03-29,5,15449,13894
2024-03-29,6,15824,14337
2024-03-29,7,15424,14621
2024-03-29,8,15241,14674
2024-03-29,9,15399,14383
2024-03-29,10,15669,14120
2024-03-29,11,15920,14337
2024-03-29,12,15576,14312
2024-03-29,13,15265,14105
2024-03-29,14,14992,13807
2024-03-29,15,15072,13877
2024-03-29,16,15414,14264
2024-03-29,17,15974,14824
2024-03-29,18,16614,15385
2024-03-29,19,17336,15861
2024-03-29,20,17199,15987
2024-03-29,21,16361,15536
2024-03-29,22,15624,14850
2024-03-29,23,15367,14358
2024-03-29,24,14957,13844
2024-03-30,1,14595,13484
2024-03-30,2,14438,13326
2024-03-30,3,14348,13233
2024-03-30,4,14436,13311
2024-03-30,5,14797,13587
2024-03-30,6,15113,13940
2024-03-30,7,15683,14512
2024-03-30,8,15916,14748
2024-03-30,9,15916,14712
2024-03-30,10,15716,14556
2024-03-30,11,15560,14376
2024-03-30,12,15388,14209
2024-03-30,13,15426,14241
2024-03-30,14,15497,14319
2024-03-30,15,15697,14469
2024-03-30,16,16500,15148
2024-03-30,17,17164,15789
2024-03-30,18,16750,15665
2024-03-30,19,16448,15680
2024-03-30,20,16618,15642
2024-03-30,21,16052,15160
2024-03-30,22,15782,14657
2024-03-30,23,15189,14061
2024-03-30,24,14736,13571
2024-03-31,1,14034,12940
2024-03-31,2,14048,12930
2024-03-31,3,13971,12883
2024-03-31,4,13832,12873
2024-03-31,5,14108,13152
2024-03-31,6,14540,13564
2024-03-31,7,15293,14049
2024-03-31,8,15887,14571
2024-03-31,9,15873,14729
2024-03-31,10,15732,14651
2024-03-31,11,15312,14627
2024-03-31,12,15077,14368
2024-03-31,13,15137,14012
2024-03-31,14,14660,13632
2024-03-31,15,14852,13731
2024-03-31,16,15125,14006
2024-03-31,17,15736,14585
2024-03-31,18,16049,14856
2024-03-31,19,16835,15332
2024-03-31,20,16581,15635
2024-03-31,21,16187,15392
2024-03-31,22,15798,14855
2024-03-31,23,15177,14146
2024-03-31,24,14546,13513
2024-04-01,1,14284,13275
2024-04-01,2,14259,13144
2024-04-01,3,14196,13197
2024-04-01,4,14426,13415
2024-04-01,5,14782,13787
2024-04-01,6,15686,14620
2024-04-01,7,16691,15508
2024-04-01,8,17085,16030
2024-04-01,9,16931,15836
2024-04-01,10,16042,15142
2024-04-01,11,15925,14688
2024-04-01,12,15763,14520
2024-04-01,13,16174,14525
2024-04-01,14,15931,14332
2024-04-01,15,16014,14341
2024-04-01,16,16547,14780
2024-04-01,17,16946,15566
2024-04-01,18,17490,16151
2024-04-01,19,17816,16582
2024-04-01,20,17664,16626
2024-04-01,21,16847,15945
2024-04-01,22,16285,15074
2024-04-01,23,15533,14229
2024-04-01,24,15163,13649
2024-04-02,1,15092,13195
2024-04-02,2,14867,13076
2024-04-02,3,15018,12973
2024-04-02,4,14970,12995
2024-04-02,5,15504,13560
2024-04-02,6,16890,14790
2024-04-02,7,18115,16159
2024-04-02,8,18376,16438
2024-04-02,9,18700,16403
2024-04-02,10,18524,16203
2024-04-02,11,18620,16245
2024-04-02,12,18533,16236
2024-04-02,13,18287,16081
2024-04-02,14,17835,15850
2024-04-02,15,18052,16106
2024-04-02,16,18605,16590
2024-04-02,17,19283,17077
2024-04-02,18,19219,17045
2024-04-02,19,19170,17217
2024-04-02,20,19153,16973
2024-04-02,21,18530,16301
2024-04-02,22,17402,15428
2024-04-02,23,16492,14428
2024-04-02,24,16026,13755
2024-04-03,1,16073,13572
2024-04-03,2,15722,13307
2024-04-03,3,15737,13233
2024-04-03,4,15410,13352
2024-04-03,5,15735,13899
2024-04-03,6,16375,14936
2024-04-03,7,17766,16323
2024-04-03,8,18583,17094
2024-04-03,9,18027,17297
2024-04-03,10,18157,17327
2024-04-03,11,17907,17255
2024-04-03,12,17946,17222
2024-04-03,13,18124,17308
2024-04-03,14,17876,17289
2024-04-03,15,18004,17501
2024-04-03,16,18134,17595
2024-04-03,17,18113,17614
2024-04-03,18,17852,17347
2024-04-03,19,18336,17774
2024-04-03,20,18354,17726
2024-04-03,21,17670,17156
2024-04-03,22,16812,16188
2024-04-03,23,15699,15176
2024-04-03,24,15626,14459
2024-04-04,1,14920,14362
2024-04-04,2,14587,14324
2024-04-04,3,14292,14087
2024-04-04,4,14937,13998
2024-04-04,5,15443,14591
2024-04-04,6,16288,15764
2024-04-04,7,17482,17042
2024-04-04,8,17442,17424
2024-04-04,9,17355,17451
2024-04-04,10,17479,17555
2024-04-04,11,17589,17383
2024-04-04,12,17078,16946
2024-04-04,13,17028,16892
2024-04-04,14,16400,16490
2024-04-04,15,16312,16396
2024-04-04,16,16880,16933
2024-04-04,17,17328,17330
2024-04-04,18,17350,17403
2024-04-04,19,17740,17783
2024-04-04,20,18038,17958
2024-04-04,21,17683,17455
2024-04-04,22,16486,16216
2024-04-04,23,15718,15304
2024-04-04,24,14990,14521
2024-04-05,1,15147,14174
2024-04-05,2,15011,14111
2024-04-05,3,14443,13994
2024-04-05,4,15036,14110
2024-04-05,5,14926,14510
2024-04-05,6,16481,15573
2024-04-05,7,17709,16737
2024-04-05,8,17871,17003
2024-04-05,9,16775,16400
2024-04-05,10,16328,16032
2024-04-05,11,16415,15796
2024-04-05,12,15784,15500
2024-04-05,13,16331,15687
2024-04-05,14,16520,15504
2024-04-05,15,16367,15455
2024-04-05,16,16266,15753
2024-04-05,17,16428,16051
2024-04-05,18,16766,16164
2024-04-05,19,16902,16642
2024-04-05,20,17430,16876
2024-04-05,21,16837,16478
2024-04-05,22,15960,15710
2024-04-05,23,15200,14668
2024-04-05,24,15124,13894
2024-04-06,1,14747,13396
2024-04-06,2,14409,13225
2024-04-06,3,14685,13107
2024-04-06,4,15030,13185
2024-04-06,5,15642,13471
2024-04-06,6,16124,13819
2024-04-06,7,16416,14274
2024-04-06,8,16413,14367
2024-04-06,9,15958,13991
2024-04-06,10,15396,13576
2024-04-06,11,15195,13398
2024-04-06,12,14861,13283
2024-04-06,13,14882,13090
2024-04-06,14,14794,13093
2024-04-06,15,14900,13048
2024-04-06,16,15245,13506
2024-04-06,17,16032,14155
2024-04-06,18,16310,14688
2024-04-06,19,16286,15073
2024-04-06,20,16805,15491
2024-04-06,21,16006,15098
2024-04-06,22,15762,14479
2024-04-06,23,14935,13752
2024-04-06,24,14695,13070
2024-04-07,1,14162,12616
2024-04-07,2,14188,12502
2024-04-07,3,14157,12526
2024-04-07,4,14623,12876
2024-04-07,5,14787,13058
2024-04-07,6,14798,13371
2024-04-07,7,14803,13681
2024-04-07,8,14494,13531
2024-04-07,9,14180,13070
2024-04-07,10,13893,12799
2024-04-07,11,13635,12778
2024-04-07,12,13596,12694
2024-04-07,13,13590,12596
2024-04-07,14,13537,12470
2024-04-07,15,13366,12514
2024-04-07,16,13749,12993
2024-04-07,17,14596,13744
2024-04-07,18,15220,14224
2024-04-07,19,15612,14756
2024-04-07,20,16021,15074
2024-04-07,21,15945,14498
2024-04-07,22,15158,13789
2024-04-07,23,14249,12955
2024-04-07,24,14436,12486
2024-04-08,1,14162,12150
2024-04-08,2,13915,12104
2024-04-08,3,14189,12293
2024-04-08,4,14598,12713
2024-04-08,5,14862,13286
2024-04-08,6,16175,14378
2024-04-08,7,17023,15265
2024-04-08,8,17163,15487
2024-04-08,9,17179,15592
2024-04-08,10,16987,15386
2024-04-08,11,16848,15293
2024-04-08,12,16597,15143
2024-04-08,13,16499,14981
2024-04-08,14,16435,14986
2024-04-08,15,17167,15930
2024-04-08,16,16545,15219
2024-04-08,17,16810,15366
2024-04-08,18,16552,15454
2024-04-08,19,17168,15946
2024-04-08,20,17853,16310
2024-04-08,21,17793,15801
2024-04-08,22,16391,14820
2024-04-08,23,15301,13801
2024-04-08,24,14974,13231
2024-04-09,1,14315,12690
2024-04-09,2,14337,12653
2024-04-09,3,14368,12579
2024-04-09,4,14742,12697
2024-04-09,5,15168,13262
2024-04-09,6,16179,14369
2024-04-09,7,17064,15590
2024-04-09,8,16750,15282
2024-04-09,9,16451,14810
2024-04-09,10,16669,14474
2024-04-09,11,16135,14072
2024-04-09,12,15516,13743
2024-04-09,13,15788,13768
2024-04-09,14,16038,13825
2024-04-09,15,16505,13886
2024-04-09,16,16824,14444
2024-04-09,17,17807,15162
2024-04-09,18,18036,15451
2024-04-09,19,17988,15881
2024-04-09,20,17700,16217
2024-04-09,21,17310,15612
2024-04-09,22,16120,14364
2024-04-09,23,15496,13444
2024-04-09,24,14699,12808
2024-04-10,1,14469,12672
2024-04-10,2,14301,12417
2024-04-10,3,13966,12279
2024-04-10,4,14480,12495
2024-04-10,5,14593,12899
2024-04-10,6,15596,14038
2024-04-10,7,16389,15186
2024-04-10,8,16503,15478
2024-04-10,9,16292,15113
2024-04-10,10,15658,14571
2024-04-10,11,15313,14321
2024-04-10,12,15543,14033
2024-04-10,13,15247,13937
2024-04-10,14,15285,13723
2024-04-10,15,15282,13892
2024-04-10,16,16031,14433
2024-04-10,17,16977,15049
2024-04-10,18,16890,15304
2024-04-10,19,16105,15355
2024-04-10,20,16434,15666
2024-04-10,21,16184,15437
2024-04-10,22,15633,14380
2024-04-10,23,14731,13336
2024-04-10,24,14332,12558
2024-04-11,1,13835,12055
2024-04-11,2,14139,12014
2024-04-11,3,14220,11909
2024-04-11,4,14586,12040
2024-04-11,5,15224,12667
2024-04-11,6,16699,14115
2024-04-11,7,18032,15513
2024-04-11,8,17767,15781
2024-04-11,9,17402,15791
2024-04-11,10,17668,16171
2024-04-11,11,17880,16432
2024-04-11,12,18118,16463
2024-04-11,13,17544,16450
2024-04-11,14,17521,16239
2024-04-11,15,17739,16517
2024-04-11,16,17760,16398
2024-04-11,17,17988,16625
2024-04-11,18,17620,16366
2024-04-11,19,17687,16373
2024-04-11,20,17381,16363
2024-04-11,21,16812,15756
2024-04-11,22,16456,14795
2024-04-11,23,15760,13698
2024-04-11,24,15022,12812
2024-04-12,1,14294,12386
2024-04-12,2,13800,12298
2024-04-12,3,14057,12270
2024-04-12,4,14230,12411
2024-04-12,5,14408,12816
2024-04-12,6,15441,13903
2024-04-12,7,16801,15165
2024-04-12,8,17217,15755
2024-04-12,9,17015,15820
2024-04-12,10,17295,16069
2024-04-12,11,17470,16189
2024-04-12,12,17148,15782
2024-04-12,13,17015,15608
2024-04-12,14,17145,15503
2024-04-12,15,17228,15496
2024-04-12,16,17367,15819
2024-04-12,17,17383,15996
2024-04-12,18,17285,15878
2024-04-12,19,17260,15898
2024-04-12,20,17532,16180
2024-04-12,21,17378,15639
2024-04-12,22,16419,14719
2024-04-12,23,15745,13793
2024-04-12,24,15375,13116
2024-04-13,1,14888,12547
2024-04-13,2,14448,12322
2024-04-13,3,14798,12276
2024-04-13,4,14806,12343
2024-04-13,5,15046,12540
2024-04-13,6,15576,13066
2024-04-13,7,15764,13704
2024-04-13,8,16074,14320
2024-04-13,9,16499,14532
2024-04-13,10,16481,14707
2024-04-13,11,16469,14554
2024-04-13,12,16486,14427
2024-04-13,13,16147,14040
2024-04-13,14,15560,13642
2024-04-13,15,15696,13454
2024-04-13,16,15959,13573
2024-04-13,17,16086,13980
2024-04-13,18,15927,14371
2024-04-13,19,16155,14872
2024-04-13,20,15937,15183
2024-04-13,21,15266,14752
2024-04-13,22,15219,14170
2024-04-13,23,14521,13400
2024-04-13,24,14688,12962
2024-04-14,1,14165,12552
2024-04-14,2,14034,12324
2024-04-14,3,13387,12044
2024-04-14,4,12915,11643
2024-04-14,5,13285,12036
2024-04-14,6,14043,12417
2024-04-14,7,14379,12880
2024-04-14,8,15165,13610
2024-04-14,9,15027,13613
2024-04-14,10,14770,13452
2024-04-14,11,14928,13799
2024-04-14,12,15071,13706
2024-04-14,13,15284,13717
2024-04-14,14,15340,13661
2024-04-14,15,15390,13901
2024-04-14,16,15803,14207
2024-04-14,17,15856,14506
2024-04-14,18,16383,14823
2024-04-14,19,16398,15004
2024-04-14,20,16682,15197
2024-04-14,21,16698,14999
2024-04-14,22,15932,13980
2024-04-14,23,15630,13497
2024-04-14,24,15599,13025
2024-04-15,1,15055,12541
2024-04-15,2,14803,12344
2024-04-15,3,14391,12176
2024-04-15,4,14913,12574
2024-04-15,5,15295,13088
2024-04-15,6,15819,14285
2024-04-15,7,16316,15363
2024-04-15,8,16816,15657
2024-04-15,9,16634,14994
2024-04-15,10,16247,14348
2024-04-15,11,15978,14146
2024-04-15,12,15963,14065
2024-04-15,13,15871,13952
2024-04-15,14,16135,13968
2024-04-15,15,16310,14014
2024-04-15,16,16648,14451
2024-04-15,17,17400,14994
2024-04-15,18,17599,15365
2024-04-15,19,17717,15668
2024-04-15,20,17705,15971
2024-04-15,21,17566,15414
2024-04-15,22,16653,14461
2024-04-15,23,16034,13496
2024-04-15,24,15720,13056
2024-04-16,1,14740,12698
2024-04-16,2,14195,12430
2024-04-16,3,14335,12281
2024-04-16,4,14569,12624
2024-04-16,5,15279,13179
2024-04-16,6,16512,14348
2024-04-16,7,17043,15293
2024-04-16,8,17079,15307
2024-04-16,9,16547,14637
2024-04-16,10,16020,14142
2024-04-16,11,15562,14075
2024-04-16,12,15588,14035
2024-04-16,13,15628,13962
2024-04-16,14,15721,13940
2024-04-16,15,16031,13979
2024-04-16,16,16354,14418
2024-04-16,17,17192,15005
2024-04-16,18,17499,15358
2024-04-16,19,17810,15577
2024-04-16,20,18572,16088
2024-04-16,21,18317,15471
2024-04-16,22,17394,14333
2024-04-16,23,16147,13386
2024-04-16,24,15689,12857
2024-04-17,1,15503,12408
2024-04-17,2,15518,12235
2024-04-17,3,15642,12286
2024-04-17,4,15485,12344
2024-04-17,5,16081,12938
2024-04-17,6,16743,13848
2024-04-17,7,17739,15044
2024-04-17,8,17621,15614
2024-04-17,9,17995,15672
2024-04-17,10,17868,15768
2024-04-17,11,18022,15862
2024-04-17,12,17739,15771
2024-04-17,13,17861,15896
2024-04-17,14,17922,15778
2024-04-17,15,17998,15803
2024-04-17,16,18799,16359
2024-04-17,17,19010,16616
2024-04-17,18,18949,16635
2024-04-17,19,18994,16632
2024-04-17,20,18390,16471
2024-04-17,21,17974,15993
2024-04-17,22,17365,15363
2024-04-17,23,16469,14434
2024-04-17,24,15914,13479
2024-04-18,1,15049,13083
2024-04-18,2,14859,12857
2024-04-18,3,14983,12733
2024-04-18,4,14859,12658
2024-04-18,5,15295,13126
2024-04-18,6,16743,14461
2024-04-18,7,17540,15611
2024-04-18,8,17107,15874
2024-04-18,9,17398,16108
2024-04-18,10,17016,15902
2024-04-18,11,17005,16000
2024-04-18,12,17058,15976
2024-04-18,13,17094,15868
2024-04-18,14,17409,15835
2024-04-18,15,16974,15615
2024-04-18,16,16632,15804
2024-04-18,17,16607,16332
2024-04-18,18,16312,16090
2024-04-18,19,16349,16049
2024-04-18,20,16831,16388
2024-04-18,21,16413,16138
2024-04-18,22,16144,15220
2024-04-18,23,15643,14169
2024-04-18,24,14994,13432
2024-04-19,1,14629,12978
2024-04-19,2,14647,12823
2024-04-19,3,14654,12727
2024-04-19,4,14854,12855
2024-04-19,5,15208,13392
2024-04-19,6,15702,14586
2024-04-19,7,16328,15764
2024-04-19,8,16438,16332
2024-04-19,9,16018,15943
2024-04-19,10,16331,16265
2024-04-19,11,16011,16059
2024-04-19,12,15703,15487
2024-04-19,13,15755,14980
2024-04-19,14,16258,14866
2024-04-19,15,16009,14477
2024-04-19,16,15854,14394
2024-04-19,17,16429,14885
2024-04-19,18,16574,15015
2024-04-19,19,16990,15263
2024-04-19,20,16972,15742
2024-04-19,21,17635,15768
2024-04-19,22,17132,15223
2024-04-19,23,16033,14302
2024-04-19,24,15122,13398
2024-04-20,1,14044,12711
2024-04-20,2,13569,12249
2024-04-20,3,14008,12096
2024-04-20,4,14531,12222
2024-04-20,5,14952,12510
2024-04-20,6,15496,13096
2024-04-20,7,15502,13647
2024-04-20,8,15585,13994
2024-04-20,9,16062,14119
2024-04-20,10,16535,14527
2024-04-20,11,16609,14733
2024-04-20,12,16927,14798
2024-04-20,13,16975,14616
2024-04-20,14,16324,14177
2024-04-20,15,16323,14269
2024-04-20,16,16699,14588
2024-04-20,17,17262,15076
2024-04-20,18,17106,15289
2024-04-20,19,16693,15391
2024-04-20,20,17048,15579
2024-04-20,21,16821,15375
2024-04-20,22,16730,14855
2024-04-20,23,16002,14173
2024-04-20,24,15999,13613
2024-04-21,1,15429,13167
2024-04-21,2,14749,12686
2024-04-21,3,14519,12378
2024-04-21,4,14229,12396
2024-04-21,5,14124,12554
2024-04-21,6,14218,12915
2024-04-21,7,14439,13403
2024-04-21,8,15196,13922
2024-04-21,9,15442,13816
2024-04-21,10,15903,13944
2024-04-21,11,16391,14277
2024-04-21,12,15743,13625
2024-04-21,13,15318,13234
2024-04-21,14,15449,13332
2024-04-21,15,15819,13566
2024-04-21,16,16278,13889
2024-04-21,17,16967,14519
2024-04-21,18,17363,14865
2024-04-21,19,17127,15077
2024-04-21,20,18008,15679
2024-04-21,21,17391,15214
2024-04-21,22,16596,14508
2024-04-21,23,15576,13700
2024-04-21,24,15045,13090
2024-04-22,1,14920,12845
2024-04-22,2,14801,12823
2024-04-22,3,15021,12933
2024-04-22,4,15458,13328
2024-04-22,5,15943,13971
2024-04-22,6,16435,15172
2024-04-22,7,17518,16190
2024-04-22,8,16935,15828
2024-04-22,9,16136,14898
2024-04-22,10,16262,14567
2024-04-22,11,15976,14311
2024-04-22,12,15485,13984
2024-04-22,13,15105,13899
2024-04-22,14,14800,13554
2024-04-22,15,15357,13701
2024-04-22,16,15850,14106
2024-04-22,17,16488,14708
2024-04-22,18,16831,14890
2024-04-22,19,17203,15327
2024-04-22,20,17698,15872
2024-04-22,21,17444,15415
2024-04-22,22,17010,14643
2024-04-22,23,15992,13581
2024-04-22,24,14803,12800
2024-04-23,1,14372,12452
2024-04-23,2,14621,12341
2024-04-23,3,14634,12187
2024-04-23,4,14814,12308
2024-04-23,5,15262,12895
2024-04-23,6,16443,14006
2024-04-23,7,17313,14951
2024-04-23,8,17187,15141
2024-04-23,9,17057,15047
2024-04-23,10,16794,14878
2024-04-23,11,16644,14853
2024-04-23,12,16839,14864
2024-04-23,13,17335,15154
2024-04-23,14,16840,15368
2024-04-23,15,17190,15527
2024-04-23,16,17642,15909
2024-04-23,17,18038,16188
2024-04-23,18,17666,16058
2024-04-23,19,17601,15876
2024-04-23,20,17688,15925
2024-04-23,21,16862,15592
2024-04-23,22,16202,14638
2024-04-23,23,15186,13988
2024-04-23,24,15340,13712
2024-04-24,1,13736,12897
2024-04-24,2,12891,12503
2024-04-24,3,13432,12576
2024-04-24,4,13774,12768
2024-04-24,5,14206,13278
2024-04-24,6,15172,14276
2024-04-24,7,16270,15474
2024-04-24,8,17080,15950
2024-04-24,9,17439,15947
2024-04-24,10,17259,15683
2024-04-24,11,16732,15305
2024-04-24,12,16265,14865
2024-04-24,13,16078,14530
2024-04-24,14,16010,14348
2024-04-24,15,15932,14172
2024-04-24,16,16129,14511
2024-04-24,17,16318,14986
2024-04-24,18,16877,15392
2024-04-24,19,17264,15929
2024-04-24,20,18032,16588
2024-04-24,21,17859,16561
2024-04-24,22,16837,15732
2024-04-24,23,15552,14547
2024-04-24,24,14798,13793
2024-04-25,1,14565,13402
2024-04-25,2,14853,13414
2024-04-25,3,14851,13356
2024-04-25,4,15343,13646
2024-04-25,5,15728,14090
2024-04-25,6,16304,15319
2024-04-25,7,16812,16336
2024-04-25,8,16512,16115
2024-04-25,9,15803,15137
2024-04-25,10,15655,14712
2024-04-25,11,15497,14511
2024-04-25,12,15437,14420
2024-04-25,13,15426,14414
2024-04-25,14,15049,14214
2024-04-25,15,15060,14107
2024-04-25,16,15188,14361
2024-04-25,17,15829,15099
2024-04-25,18,16247,15499
2024-04-25,19,16455,15977
2024-04-25,20,16853,16397
2024-04-25,21,16876,16327
2024-04-25,22,15929,15253
2024-04-25,23,15154,14250
2024-04-25,24,14708,13568
2024-04-26,1,14290,13214
2024-04-26,2,14392,13090
2024-04-26,3,14745,13084
2024-04-26,4,14979,13223
2024-04-26,5,15033,13713
2024-04-26,6,15834,14628
2024-04-26,7,16162,15332
2024-04-26,8,16034,15234
2024-04-26,9,15513,14262
